id,X1,X2
66,8.772986205922507,-1.0203839441535776
67,8.952026740737253,-0.8163071553228621
68,9.131067275552,-0.6122303664921466
69,9.310107810366745,-0.408153577661431
70,9.489148345181489,-0.2040767888307155
71,9.668188879996231,0.0
72,9.84722941481098,0.2040767888307155
73,10.026269949625725,0.408153577661431
74,10.205310484440467,0.6122303664921466
75,10.384351019255211,0.8163071553228621
76,10.56339155406996,1.0203839441535776
77,10.742432088884703,1.2244607329842931
78,10.921472623699447,1.4285375218150087
79,11.100513158514191,1.6326143106457245
80,11.27955369332894,1.83669109947644
81,11.458594228143683,2.040767888307155
82,4.4760133703686265,3.673382198952879
83,4.4760133703686265,3.673382198952879
84,4.4760133703686265,3.673382198952879
85,4.4760133703686265,3.673382198952879
86,4.4760133703686265,3.673382198952879
87,4.4760133703686265,3.673382198952879
88,4.4760133703686265,3.673382198952879
89,4.4760133703686265,3.673382198952879
90,4.4760133703686265,3.673382198952879
91,4.4760133703686265,3.673382198952879
92,9.757709147403606,0.1020383944153577
93,9.757709147403606,0.1020383944153577
94,9.757709147403606,0.1020383944153577
95,9.757709147403606,0.1020383944153577
96,9.757709147403606,0.1020383944153577
97,9.757709147403606,0.1020383944153577
98,9.757709147403606,0.1020383944153577
99,9.757709147403606,0.1020383944153577
100,9.757709147403606,0.1020383944153577
101,9.757709147403606,0.1020383944153577
102,9.757709147403606,0.1020383944153577
103,4.4760133703686265,2.040767888307155
104,4.4760133703686265,2.2448446771378707
105,4.4760133703686265,2.4489214659685863
106,4.4760133703686265,2.652998254799302
107,4.4760133703686265,2.8570750436300174
108,4.4760133703686265,3.061151832460733
109,4.4760133703686265,3.2652286212914485
110,4.4760133703686265,3.469305410122164
111,4.4760133703686265,3.673382198952879
112,4.4760133703686265,3.8774589877835934
113,4.4760133703686265,4.08153577661431
114,4.4760133703686265,4.285612565445026
115,4.4760133703686265,4.4896893542757415
116,4.4760133703686265,4.693766143106457
117,4.4760133703686265,4.897842931937173
118,4.4760133703686265,5.101919720767888
119,4.4760133703686265,5.305996509598604
120,2.5065674874064308,3.673382198952879
121,2.685608022221176,3.673382198952879
122,2.864648557035921,3.673382198952879
123,3.043689091850666,3.673382198952879
124,3.222729626665411,3.673382198952879
125,3.4017701614801563,3.673382198952879
126,3.5808106962949013,3.673382198952879
127,3.7598512311096464,3.673382198952879
128,3.938891765924392,3.673382198952879
129,4.117932300739136,3.673382198952879
130,4.296972835553881,3.673382198952879
131,4.4760133703686265,3.673382198952879
132,4.655053905183372,3.673382198952879
133,4.8340944399981165,3.673382198952879
134,5.0131349748128615,3.673382198952879
135,5.192175509627607,3.673382198952879
136,5.371216044442352,3.673382198952879
137,5.550256579257097,3.673382198952879
138,5.729297114071842,3.673382198952879
139,5.908337648886587,3.673382198952879
140,6.087378183701332,3.673382198952879
141,6.266418718516077,3.673382198952879
142,6.445459253330822,3.673382198952879
143,8.056824066663527,2.040767888307155
144,8.235864601478273,1.83669109947644
145,8.414905136293017,1.6326143106457245
146,8.593945671107763,1.4285375218150087
147,8.772986205922507,1.2244607329842931
148,8.952026740737253,1.0203839441535776
149,9.131067275552,0.8163071553228621
150,9.310107810366745,0.6122303664921466
151,9.489148345181489,0.408153577661431
152,9.668188879996231,0.2040767888307155
153,9.84722941481098,0.0
154,10.026269949625725,-0.2040767888307155
155,10.205310484440467,-0.408153577661431
156,10.384351019255211,-0.6122303664921466
157,10.56339155406996,-0.8163071553228621
158,10.742432088884703,-1.0203839441535776
159,10.921472623699447,-1.2244607329842931
160,11.100513158514191,-1.4285375218150087
161,11.27955369332894,-1.6326143106457245
162,11.458594228143683,-1.83669109947644
163,11.63763476295843,-2.040767888307155
164,7.877783531848783,-2.040767888307155
165,8.056824066663527,-1.83669109947644
166,8.235864601478273,-1.6326143106457245
167,8.414905136293017,-1.4285375218150087
168,8.593945671107763,-1.2244607329842931
169,8.772986205922507,-1.0203839441535776
170,8.952026740737253,-0.8163071553228621
171,9.131067275552,-0.6122303664921466
172,9.310107810366745,-0.408153577661431
173,9.489148345181489,-0.2040767888307155
174,9.668188879996231,0.0
175,9.84722941481098,0.2040767888307155
176,10.026269949625725,0.408153577661431
177,10.205310484440467,0.6122303664921466
178,10.384351019255211,0.8163071553228621
179,10.56339155406996,1.0203839441535776
180,10.742432088884703,1.2244607329842931
181,10.921472623699447,1.4285375218150087
182,11.100513158514191,1.6326143106457245
183,11.27955369332894,1.83669109947644
184,11.458594228143683,2.040767888307155
185,4.4760133703686265,3.673382198952879
186,4.4760133703686265,3.673382198952879
187,4.4760133703686265,3.673382198952879
188,4.4760133703686265,3.673382198952879
189,4.4760133703686265,3.673382198952879
190,4.4760133703686265,3.673382198952879
191,4.4760133703686265,3.673382198952879
192,4.4760133703686265,3.673382198952879
193,4.4760133703686265,3.673382198952879
194,4.4760133703686265,3.673382198952879
195,9.757709147403606,0.1020383944153577
196,9.757709147403606,0.1020383944153577
197,9.757709147403606,0.1020383944153577
198,9.757709147403606,0.1020383944153577
199,9.757709147403606,0.1020383944153577
200,9.757709147403606,0.1020383944153577
201,9.757709147403606,0.1020383944153577
202,9.757709147403606,0.1020383944153577
203,9.757709147403606,0.1020383944153577
204,9.757709147403606,0.1020383944153577
